TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,Transaction Duration,Login Attempts,Account Balance,PreviousTransaction Date
TX007829,AC00050,18.86,02-02-2023 15:42,Debit,El Paso,D000630,49.174.157.140,M092,Branch,34,Engineer,104,1,3665.48,17-04-2023 00:01
TX007830,AC00043,106.62,23-12-2023 16:28,Debit,Nashville,D000695,143.212.47.226,M002,ATM,44,Student,13,5,7899.36,22-06-2023 23:33
TX007831,AC00441,48.88,17-12-2023 22:04,Debit,Detroit,D000339,80.92.209.207,M045,Branch,53,Engineer,178,2,3427.03,07-08-2023 09:13
TX007832,AC00451,508.72,08-04-2023 22:49,Credit,Jacksonville,D000367,201.95.180.152,M072,Branch,34,Engineer,220,1,4916.72,11-11-2023 07:02
TX007833,AC00292,714.25,21-06-2023 23:53,Credit,Milwaukee,D000604,93.169.212.219,M040,Online,41,Retired,141,1,4219.35,04-01-2023 03:36
TX007834,AC00244,16.12,21-09-2023 16:52,Credit,Denver,D000242,62.152.134.92,M056,Branch,46,Retired,94,5,499.55,31-03-2023 21:13
TX007835,AC00316,586.7,29-07-2023 18:08,Credit,Louisville,D000681,46.150.175.171,M048,Branch,63,Retired,57,2,5074.13,15-05-2023 08:58
TX007836,AC00427,376.99,17-06-2023 16:01,Credit,Miami,D000506,203.170.198.177,M012,Online,51,Student,153,2,13211.99,10-06-2023 04:52
TX007837,AC00183,439.61,11-06-2023 10:13,Debit,Austin,D000023,221.206.44.63,M069,Online,78,Retired,158,3,77.99,13-02-2023 20:04
TX007838,AC00119,277.76,07-11-2023 04:08,Debit,Philadelphia,D000252,100.198.165.4,M036,Branch,65,Retired,117,5,7618.74,10-05-2023 07:48
TX007839,AC00429,557.75,08-01-2023 21:46,Debit,Boston,D000534,206.84.69.39,M052,ATM,28,Student,29,5,3471.69,25-10-2023 06:37
TX007840,AC00033,384.74,18-04-2023 03:58,Credit,Fort Worth,D000545,93.160.83.196,M015,ATM,59,Retired,300,5,3971.51,27-07-2023 05:27
TX007841,AC00463,296.92,26-02-2023 16:11,Debit,Columbus,D000001,98.39.212.221,M004,Branch,71,Student,125,4,4328.97,29-04-2023 16:25
TX007842,AC00433,228.39,13-11-2023 04:40,Debit,Washington,D000176,27.215.118.94,M078,ATM,57,Retired,178,5,8628.33,29-04-2023 02:24
TX007843,AC00047,235.27,15-01-2023 15:54,Debit,Oklahoma City,D000120,85.240.254.83,M100,Online,23,Student,14,2,5931.49,27-04-2023 10:23
TX007844,AC00182,758.65,17-11-2023 10:17,Debit,Houston,D000433,214.247.164.80,M077,Branch,73,Student,131,3,5722.57,24-09-2023 02:06
TX007845,AC00167,156.81,28-04-2023 03:30,Credit,Austin,D000391,144.228.168.6,M020,Online,28,Doctor,178,5,3427.05,20-01-2023 04:01
TX007846,AC00072,142.89,27-12-2023 07:18,Debit,El Paso,D000533,110.150.1.201,M022,Online,67,Retired,137,5,6016.54,19-03-2023 18:42
TX007847,AC00169,365.05,23-09-2023 02:38,Debit,Jacksonville,D000239,184.4.253.143,M085,ATM,34,Student,126,4,1972.97,25-09-2023 03:48
TX007848,AC00275,68.65,16-09-2023 04:10,Debit,Tucson,D000021,106.244.1.47,M066,Online,59,Engineer,262,5,7504.57,09-06-2023 15:03
TX007849,AC00216,244.48,02-11-2023 21:40,Debit,Virginia Beach,D000566,193.108.17.115,M035,Online,48,Engineer,226,1,9896.19,24-12-2023 13:55
TX007850,AC00090,547.22,23-10-2023 21:37,Debit,Washington,D000104,190.164.160.79,M020,Branch,39,Student,292,2,381.9,18-10-2023 18:03
TX007851,AC00487,516.23,30-04-2023 01:17,Debit,Denver,D000145,121.67.144.20,M019,Online,56,Doctor,123,3,1040.1,29-07-2023 14:24
TX007852,AC00295,133.28,28-04-2023 09:19,Credit,Denver,D000686,161.195.172.148,M038,Branch,36,Engineer,223,1,1656.02,25-06-2023 16:10
TX007853,AC00289,465.92,10-02-2023 18:11,Credit,Charlotte,D000457,16.128.130.153,M069,ATM,34,Student,231,1,2724.55,27-02-2023 04:08
TX007854,AC00258,237.08,14-11-2023 06:47,Credit,Milwaukee,D000667,138.220.61.84,M050,ATM,61,Doctor,17,1,6665.33,06-12-2023 19:00
TX007855,AC00395,9.27,31-05-2023 01:48,Debit,Portland,D000253,148.25.159.90,M068,Branch,56,Engineer,155,3,451.0,15-05-2023 15:38
TX007856,AC00210,180.18,23-09-2023 16:26,Debit,San Francisco,D000120,63.67.150.226,M083,Online,45,Engineer,296,1,2731.91,10-11-2023 03:14
TX007857,AC00100,326.02,06-09-2023 08:19,Credit,Atlanta,D000018,53.218.177.171,M086,Branch,64,Student,176,3,3644.68,27-10-2023 04:46
TX007858,AC00066,473.64,08-09-2023 00:07,Credit,Albuquerque,D000297,109.105.179.186,M092,ATM,74,Student,133,1,200.26,06-03-2023 07:29
TX007859,AC00379,55.8,22-06-2023 03:57,Debit,Mesa,D000380,77.21.150.75,M097,Branch,26,Retired,30,5,12436.66,06-12-2023 19:56
TX007860,AC00456,434.27,07-04-2023 17:40,Credit,Los Angeles,D000264,44.197.126.59,M045,ATM,65,Engineer,286,3,3326.42,08-02-2023 06:45
TX007861,AC00354,235.3,16-12-2023 13:36,Debit,Detroit,D000588,14.105.144.122,M047,ATM,61,Retired,242,5,10686.16,15-03-2023 09:19
TX007862,AC00354,437.55,13-09-2023 06:29,Credit,Seattle,D000452,174.61.77.54,M026,Branch,68,Doctor,276,4,5513.85,30-10-2023 01:45
TX007863,AC00436,47.1,13-08-2023 14:19,Credit,Denver,D000530,201.114.165.141,M096,ATM,58,Student,104,5,7373.5,24-07-2023 00:28
TX007864,AC00366,775.77,03-07-2023 21:56,Debit,Miami,D000659,93.160.83.196,M052,ATM,40,Engineer,293,5,8943.02,02-11-2023 20:32
TX007865,AC00008,331.97,09-01-2023 14:44,Debit,Houston,D000519,176.96.83.253,M003,Branch,21,Student,271,3,3957.41,26-12-2023 15:51
TX007866,AC00425,614.78,08-12-2023 17:17,Debit,Phoenix,D000444,77.92.193.22,M006,Online,79,Student,160,2,8146.04,20-09-2023 08:58
TX007867,AC00186,534.27,03-05-2023 20:22,Credit,Mesa,D000415,170.225.23.251,M010,Branch,19,Retired,177,2,3293.2,22-01-2023 03:36
TX007868,AC00297,368.93,16-08-2023 07:45,Credit,Los Angeles,D000630,109.211.212.135,M034,Branch,58,Engineer,166,4,10046.83,02-08-2023 07:47
TX007869,AC00263,465.46,21-06-2023 20:21,Credit,Charlotte,D000320,60.153.124.80,M078,ATM,50,Student,137,3,8442.59,25-06-2023 06:34
TX007870,AC00461,380.78,15-09-2023 10:44,Credit,Louisville,D000268,16.250.113.156,M035,Online,31,Engineer,190,1,10165.9,16-07-2023 20:15
TX007871,AC00201,74.53,26-01-2023 06:44,Credit,Portland,D000293,122.94.26.104,M020,ATM,70,Engineer,252,2,2378.55,28-10-2023 16:12
TX007872,AC00042,77.94,10-01-2023 21:22,Debit,Louisville,D000420,11.167.243.171,M033,Online,20,Student,226,3,4407.59,28-08-2023 07:51
TX007873,AC00052,463.85,29-09-2023 10:10,Credit,Mesa,D000336,56.89.80.133,M008,ATM,23,Retired,74,5,679.69,14-08-2023 19:45
TX007874,AC00153,16.62,03-12-2023 10:46,Credit,Mesa,D000413,40.192.99.27,M059,Branch,29,Student,165,2,9158.53,08-03-2023 00:31
TX007875,AC00015,465.18,10-01-2023 03:17,Credit,Omaha,D000572,113.134.242.82,M010,Branch,40,Doctor,159,2,4745.72,08-11-2023 22:40
TX007876,AC00154,438.65,15-11-2023 05:55,Credit,Jacksonville,D000384,41.82.55.163,M057,Online,59,Doctor,289,4,6448.98,30-08-2023 21:26
TX007877,AC00459,120.4,04-12-2023 01:19,Debit,Washington,D000691,13.88.251.53,M002,Online,26,Student,158,1,1118.13,17-07-2023 14:33
TX007878,AC00014,524.96,17-02-2023 14:46,Debit,Seattle,D000244,14.200.197.126,M017,ATM,60,Engineer,185,3,8837.55,11-04-2023 13:23
TX007879,AC00020,170.22,18-06-2023 09:20,Credit,Jacksonville,D000502,208.142.57.37,M056,Branch,79,Student,177,3,8929.22,26-03-2023 08:40
TX007880,AC00471,120.13,03-12-2023 17:05,Credit,Boston,D000429,200.13.225.150,M070,Online,65,Engineer,156,1,1466.45,20-04-2023 20:24
TX007881,AC00322,277.18,23-05-2023 21:20,Debit,New York,D000188,101.223.82.253,M015,Online,47,Doctor,178,4,10723.88,05-05-2023 23:19
TX007882,AC00219,265.99,25-01-2023 19:14,Debit,Virginia Beach,D000459,81.222.37.186,M079,Branch,55,Retired,234,4,1835.38,01-08-2023 04:02
TX007883,AC00190,216.41,10-07-2023 14:27,Credit,Austin,D000673,138.87.180.254,M052,ATM,32,Student,183,5,2819.01,02-08-2023 13:45
TX007884,AC00002,23.34,12-09-2023 07:21,Debit,Miami,D000636,146.69.70.214,M095,Online,40,Engineer,36,5,4669.84,24-10-2023 21:45
TX007885,AC00417,318.54,04-03-2023 12:48,Credit,Houston,D000268,200.164.13.160,M077,Online,29,Engineer,181,4,3021.87,29-11-2023 12:52
TX007886,AC00107,215.06,18-08-2023 10:12,Debit,Phoenix,D000058,198.73.211.114,M055,ATM,28,Student,145,3,5649.4,27-01-2023 05:30
TX007887,AC00158,67.84,12-07-2023 01:33,Credit,Virginia Beach,D000470,193.217.248.188,M061,ATM,35,Student,207,4,4949.76,20-08-2023 06:48
TX007888,AC00493,243.61,02-10-2023 08:24,Credit,Omaha,D000544,16.128.130.153,M089,ATM,35,Doctor,275,5,1594.92,27-10-2023 15:38
TX007889,AC00035,230.84,20-10-2023 18:24,Debit,Virginia Beach,D000678,173.232.121.213,M058,Online,61,Doctor,33,3,8329.03,22-06-2023 14:24
TX007890,AC00399,453.85,13-08-2023 10:35,Debit,San Jose,D000557,85.191.79.161,M009,Branch,57,Doctor,106,5,6516.81,17-11-2023 08:05
TX007891,AC00426,393.17,12-07-2023 10:23,Credit,Denver,D000639,114.115.12.20,M015,Online,45,Doctor,125,4,2563.71,25-12-2023 17:04
TX007892,AC00205,0.53,04-10-2023 18:13,Debit,Baltimore,D000607,83.182.211.68,M013,Branch,79,Engineer,289,5,6636.08,23-04-2023 12:40
TX007893,AC00262,197.7,21-12-2023 03:08,Debit,Denver,D000564,45.241.13.208,M018,ATM,27,Retired,247,2,6512.81,28-06-2023 14:29
TX007894,AC00237,73.27,20-06-2023 09:10,Debit,Sacramento,D000316,147.119.62.178,M096,Online,48,Retired,113,2,8061.19,03-12-2023 16:45
TX007895,AC00462,697.38,01-08-2023 06:02,Credit,Indianapolis,D000428,82.88.241.226,M041,Online,33,Retired,151,1,10309.37,15-01-2023 06:21
TX007896,AC00208,506.5,17-06-2023 21:29,Credit,Denver,D000689,147.125.143.41,M054,ATM,49,Retired,104,5,2368.14,01-12-2023 00:51
TX007897,AC00381,380.2,25-10-2023 22:29,Credit,San Jose,D000461,206.84.69.39,M072,Online,30,Doctor,141,5,8535.84,05-11-2023 22:56
TX007898,AC00373,136.0,08-03-2023 16:18,Debit,Louisville,D000274,219.219.117.136,M013,Branch,42,Retired,252,5,3975.51,07-01-2023 23:44
TX007899,AC00466,334.41,18-04-2023 01:50,Debit,Phoenix,D000110,141.201.46.191,M047,Online,42,Retired,44,2,6592.58,09-12-2023 21:51
TX007900,AC00499,722.43,01-02-2023 16:13,Debit,Philadelphia,D000686,44.197.126.59,M066,Online,20,Engineer,13,2,13029.53,09-12-2023 09:31
TX007901,AC00231,305.67,25-12-2023 13:27,Debit,Boston,D000674,112.56.160.202,M022,Online,26,Doctor,200,3,5975.09,07-10-2023 21:34
TX007902,AC00452,74.38,04-03-2023 16:36,Credit,San Antonio,D000483,64.89.183.39,M024,Online,36,Engineer,20,3,215.91,22-01-2023 15:41
TX007903,AC00044,278.59,11-09-2023 17:34,Debit,Colorado Springs,D000324,121.67.144.20,M031,ATM,20,Student,16,5,784.27,27-08-2023 06:24
TX007904,AC00215,212.93,11-12-2023 23:19,Credit,Atlanta,D000538,175.230.206.232,M061,Online,75,Retired,58,3,3547.4,16-07-2023 18:25
TX007905,AC00171,324.96,24-11-2023 10:13,Debit,Houston,D000451,211.42.9.0,M096,Branch,41,Student,177,3,3042.22,18-04-2023 21:29
TX007906,AC00339,309.95,26-01-2023 11:37,Debit,Oklahoma City,D000351,161.161.26.115,M014,ATM,21,Retired,148,4,8948.17,01-12-2023 13:09
TX007907,AC00335,767.62,27-02-2023 12:22,Credit,Colorado Springs,D000591,91.204.200.167,M091,ATM,33,Retired,128,4,2261.34,29-11-2023 00:06
TX007908,AC00014,418.73,27-07-2023 08:17,Debit,Virginia Beach,D000511,53.131.194.183,M008,ATM,68,Engineer,216,5,4288.82,03-07-2023 21:50
TX007909,AC00222,90.47,16-09-2023 11:09,Credit,Boston,D000014,78.100.105.143,M008,Online,63,Doctor,53,4,539.99,18-08-2023 00:14
TX007910,AC00333,49.39,29-08-2023 18:40,Credit,Baltimore,D000457,86.220.59.252,M066,Online,27,Retired,65,5,7059.33,11-02-2023 01:13
TX007911,AC00462,637.94,10-11-2023 22:25,Debit,Sacramento,D000213,73.156.208.26,M049,ATM,32,Retired,183,4,3501.18,22-03-2023 15:39
TX007912,AC00380,22.73,04-12-2023 11:26,Debit,Colorado Springs,D000318,176.96.83.253,M007,Online,61,Doctor,222,4,3575.6,01-11-2023 08:53
TX007913,AC00012,382.52,20-10-2023 02:57,Credit,San Diego,D000593,100.137.90.188,M067,Branch,71,Retired,129,5,1077.77,25-10-2023 03:33
TX007914,AC00131,256.58,07-02-2023 15:31,Debit,El Paso,D000582,61.95.76.233,M091,Online,50,Retired,223,4,2751.72,03-07-2023 11:10
TX007915,AC00254,95.02,04-01-2023 07:56,Debit,Virginia Beach,D000416,52.169.116.164,M035,Online,35,Doctor,47,5,7234.68,29-11-2023 05:43
TX007916,AC00482,348.36,16-05-2023 03:03,Debit,San Antonio,D000537,94.227.164.192,M049,Online,58,Retired,189,5,9468.91,06-10-2023 18:00
TX007917,AC00388,459.28,22-08-2023 22:10,Credit,Seattle,D000672,23.255.214.209,M021,ATM,65,Doctor,160,1,7036.72,13-12-2023 00:36
TX007918,AC00001,276.13,29-03-2023 13:56,Debit,Albuquerque,D000066,117.67.192.211,M081,Online,58,Retired,81,2,2917.43,05-12-2023 16:57
TX007919,AC00392,130.43,07-08-2023 00:03,Credit,Fort Worth,D000124,197.187.216.106,M051,Online,35,Doctor,126,1,8720.39,19-06-2023 13:23
TX007920,AC00471,90.32,03-04-2023 15:46,Credit,Charlotte,D000602,21.28.32.1,M033,Online,66,Doctor,69,1,3286.22,04-08-2023 05:16
TX007921,AC00104,57.11,02-04-2023 06:06,Credit,El Paso,D000105,77.208.193.198,M037,Online,60,Doctor,90,3,3208.25,15-12-2023 20:03
TX007922,AC00022,55.84,28-08-2023 00:37,Debit,Charlotte,D000641,219.98.242.240,M067,Online,51,Engineer,26,1,5427.08,07-06-2023 00:59
TX007923,AC00188,120.71,30-04-2023 09:06,Credit,Austin,D000031,76.136.92.235,M061,Branch,80,Retired,87,4,2106.81,27-09-2023 09:04
TX007924,AC00220,463.72,10-04-2023 01:49,Credit,Denver,D000137,158.129.49.240,M009,Branch,57,Student,57,1,8001.01,03-09-2023 02:37
TX007925,AC00382,402.4,01-12-2023 22:20,Credit,Washington,D000312,195.164.171.146,M042,Online,30,Engineer,149,2,417.39,20-12-2023 19:42
TX007926,AC00036,53.77,26-03-2023 14:48,Debit,Los Angeles,D000107,210.228.226.64,M007,Online,42,Engineer,206,1,9958.7,07-04-2023 05:20
TX007927,AC00364,779.42,18-01-2023 08:53,Credit,San Diego,D000461,3.11.254.2,M010,ATM,41,Doctor,196,3,815.27,06-08-2023 22:08
TX007928,AC00282,50.7,03-05-2023 08:54,Credit,Seattle,D000255,79.47.176.19,M009,ATM,55,Engineer,11,5,198.6,30-09-2023 02:17
TX007929,AC00208,224.14,24-11-2023 09:11,Credit,Memphis,D000387,40.45.69.120,M056,Branch,28,Doctor,61,5,56.83,17-09-2023 14:37
TX007930,AC00342,196.35,23-08-2023 00:46,Debit,Omaha,D000102,48.89.167.189,M093,Branch,37,Engineer,163,4,2497.69,30-10-2023 18:38
TX007931,AC00331,631.6,10-06-2023 19:22,Debit,Indianapolis,D000178,16.131.3.140,M085,Online,25,Student,25,1,6308.19,25-02-2023 14:17
TX007932,AC00178,572.07,31-07-2023 17:26,Credit,Detroit,D000404,11.188.75.155,M036,Online,34,Doctor,211,3,1359.15,28-04-2023 20:02
TX007933,AC00269,63.58,07-06-2023 07:33,Credit,Fort Worth,D000121,202.194.199.70,M075,Online,40,Retired,286,2,5995.95,10-06-2023 14:23
TX007934,AC00224,376.92,18-05-2023 20:53,Credit,Indianapolis,D000424,22.196.202.183,M099,ATM,40,Student,287,2,3390.31,01-10-2023 07:06
TX007935,AC00365,760.34,05-07-2023 12:24,Debit,Albuquerque,D000453,217.233.219.196,M067,Online,33,Doctor,27,1,9355.75,16-03-2023 07:39
TX007936,AC00058,122.68,20-06-2023 09:00,Credit,San Jose,D000558,161.177.41.214,M015,ATM,41,Doctor,40,3,4035.45,28-03-2023 02:50
TX007937,AC00166,437.83,25-09-2023 11:03,Debit,Phoenix,D000181,220.179.173.114,M017,Online,32,Retired,21,3,6458.66,27-03-2023 16:18
TX007938,AC00220,404.09,11-02-2023 01:27,Debit,Boston,D000056,173.135.78.201,M005,Online,33,Engineer,118,2,3535.61,21-11-2023 01:41
TX007939,AC00070,467.09,30-05-2023 03:27,Debit,Columbus,D000360,47.82.77.181,M059,Online,40,Retired,76,3,2635.92,07-07-2023 13:23
TX007940,AC00379,300.28,01-05-2023 09:32,Debit,Washington,D000261,221.169.49.152,M040,Branch,33,Student,44,1,10246.26,15-05-2023 13:10
TX007941,AC00004,194.22,25-10-2023 02:16,Debit,Los Angeles,D000385,120.32.147.210,M032,Online,73,Doctor,85,1,6713.13,30-12-2023 12:32
TX007942,AC00041,247.48,19-12-2023 05:14,Credit,Fort Worth,D000111,66.23.166.248,M030,Branch,60,Engineer,164,1,9399.38,23-07-2023 07:38
TX007943,AC00355,14.83,12-07-2023 14:18,Credit,San Antonio,D000649,44.67.137.125,M073,ATM,38,Doctor,137,4,545.58,23-01-2023 16:59
TX007944,AC00094,959.91,26-05-2023 06:34,Credit,Seattle,D000536,27.93.195.98,M100,Branch,31,Retired,23,2,6510.25,01-02-2023 18:30
TX007945,AC00142,10.77,27-03-2023 13:38,Debit,Las Vegas,D000403,77.208.193.198,M090,Branch,48,Engineer,255,5,95.38,07-03-2023 00:43
TX007946,AC00387,3.38,18-11-2023 10:07,Credit,Tucson,D000150,49.174.157.140,M027,Branch,73,Student,295,4,9441.65,29-03-2023 00:28
TX007947,AC00115,84.01,26-12-2023 18:59,Credit,Dallas,D000020,176.96.83.253,M040,Online,62,Retired,234,3,5387.25,21-11-2023 19:17
TX007948,AC00433,316.1,30-03-2023 08:21,Credit,Fresno,D000311,86.83.61.143,M026,ATM,35,Student,277,5,10822.94,19-05-2023 05:32
TX007949,AC00156,192.87,11-09-2023 16:44,Credit,Albuquerque,D000006,112.86.148.212,M032,Online,55,Student,47,3,7004.6,26-09-2023 23:04
TX007950,AC00308,321.34,31-03-2023 01:39,Credit,Nashville,D000407,219.219.117.136,M061,Online,24,Engineer,199,1,5893.19,01-07-2023 00:06
TX007951,AC00269,163.98,12-11-2023 11:29,Debit,Oklahoma City,D000495,57.166.147.242,M031,ATM,24,Retired,288,1,3335.82,01-05-2023 00:53
TX007952,AC00088,184.18,24-03-2023 09:02,Credit,Dallas,D000217,14.105.144.122,M077,Branch,29,Retired,265,1,4976.78,27-08-2023 22:28
TX007953,AC00027,582.06,13-10-2023 00:43,Credit,Kansas City,D000075,73.156.208.26,M036,Branch,52,Engineer,156,5,6170.12,09-11-2023 09:37
TX007954,AC00312,844.29,24-11-2023 08:58,Debit,New York,D000224,177.116.108.246,M067,Branch,37,Engineer,189,3,14616.44,21-04-2023 15:52
TX007955,AC00466,76.22,07-02-2023 04:09,Debit,El Paso,D000226,93.169.212.219,M024,Online,56,Engineer,36,3,13421.97,19-11-2023 05:31
TX007956,AC00263,678.01,31-08-2023 03:39,Debit,Dallas,D000246,7.28.148.225,M078,Online,53,Student,233,2,4702.53,09-09-2023 17:17
TX007957,AC00455,464.09,11-11-2023 06:39,Credit,Houston,D000487,64.15.0.66,M075,ATM,30,Doctor,84,2,4053.45,25-07-2023 01:10
TX007958,AC00473,183.92,17-12-2023 05:30,Credit,Miami,D000299,212.220.106.248,M002,ATM,43,Engineer,244,3,4155.52,18-09-2023 19:16
TX007959,AC00190,137.7,01-06-2023 05:35,Debit,Washington,D000482,48.31.196.24,M025,Branch,66,Retired,279,1,8254.1,08-03-2023 15:11
TX007960,AC00110,399.3,13-12-2023 06:56,Credit,Colorado Springs,D000030,26.113.209.69,M097,Branch,62,Engineer,154,5,8123.95,30-04-2023 00:51
TX007961,AC00492,461.12,11-09-2023 05:50,Debit,Los Angeles,D000426,150.25.200.56,M100,Online,68,Doctor,114,5,5783.02,01-02-2023 10:58
TX007962,AC00362,266.74,03-12-2023 12:21,Debit,San Diego,D000577,141.201.46.191,M089,Branch,35,Student,26,4,3699.64,10-01-2023 07:44
TX007963,AC00345,325.9,17-07-2023 05:08,Credit,Louisville,D000569,51.250.46.149,M032,ATM,51,Retired,268,2,8673.9,05-07-2023 12:26
TX007964,AC00281,803.75,28-05-2023 15:02,Debit,Chicago,D000385,150.25.200.56,M062,Branch,20,Engineer,210,1,8724.93,12-10-2023 19:28
TX007965,AC00206,643.32,13-02-2023 11:26,Debit,Miami,D000047,125.89.163.224,M084,ATM,61,Doctor,129,1,425.7,18-03-2023 11:23
TX007966,AC00418,139.7,17-06-2023 11:24,Credit,Oklahoma City,D000038,72.128.135.172,M032,ATM,47,Student,150,1,5703.53,18-11-2023 04:35
TX007967,AC00411,669.91,08-06-2023 09:27,Credit,Washington,D000031,119.43.28.203,M016,ATM,32,Student,218,3,1507.51,30-04-2023 02:14
TX007968,AC00148,26.6,16-05-2023 01:36,Credit,Oklahoma City,D000700,161.25.82.11,M100,ATM,41,Doctor,10,1,2137.45,04-08-2023 22:53
TX007969,AC00301,38.95,08-09-2023 05:47,Credit,Phoenix,D000650,34.169.232.37,M046,Online,27,Engineer,149,1,559.85,18-08-2023 14:39
TX007970,AC00094,80.18,08-06-2023 08:45,Debit,El Paso,D000556,54.252.249.33,M052,ATM,54,Student,126,1,9289.18,01-04-2023 18:40
TX007971,AC00362,441.21,25-06-2023 05:46,Debit,Boston,D000019,40.198.240.246,M040,ATM,39,Student,39,5,3374.76,04-11-2023 12:15
TX007972,AC00148,309.75,28-01-2023 21:06,Debit,Austin,D000246,157.47.114.20,M020,Online,61,Retired,34,2,1581.4,22-09-2023 18:47
TX007973,AC00076,457.25,16-05-2023 07:51,Credit,Detroit,D000502,9.230.41.239,M062,Branch,53,Doctor,132,1,8006.16,07-11-2023 02:53
TX007974,AC00241,111.21,21-12-2023 19:32,Debit,Detroit,D000011,7.28.148.225,M094,Online,22,Student,17,5,6521.26,22-10-2023 20:21
TX007975,AC00124,645.58,12-09-2023 12:29,Credit,San Diego,D000139,119.186.154.104,M045,Online,32,Engineer,114,3,4367.2,07-04-2023 23:26
TX007976,AC00259,167.55,13-06-2023 07:00,Credit,New York,D000251,195.226.203.234,M092,Branch,61,Student,241,5,451.05,19-11-2023 15:20
TX007977,AC00113,794.64,16-12-2023 02:54,Debit,Atlanta,D000571,184.4.253.143,M074,Online,44,Doctor,98,4,1325.72,21-04-2023 00:06
TX007978,AC00131,719.95,01-03-2023 05:10,Credit,Raleigh,D000264,17.36.132.202,M090,Branch,41,Retired,287,2,7137.72,18-03-2023 18:04
TX007979,AC00059,391.8,24-05-2023 23:08,Debit,Milwaukee,D000396,93.160.83.196,M034,Online,29,Doctor,90,1,3427.2,13-08-2023 21:20
TX007980,AC00133,506.31,09-05-2023 14:31,Debit,Fresno,D000179,173.252.44.183,M087,Online,69,Doctor,55,1,3242.09,03-11-2023 09:00
TX007981,AC00114,218.86,05-01-2023 17:31,Debit,Oklahoma City,D000508,53.218.177.171,M033,Branch,53,Doctor,300,4,2160.31,24-12-2023 15:50
TX007982,AC00050,126.36,21-08-2023 11:31,Debit,Chicago,D000557,133.63.96.21,M088,Online,61,Student,255,3,3501.3,22-05-2023 07:20
TX007983,AC00381,27.61,01-01-2023 06:23,Credit,Las Vegas,D000211,156.134.123.253,M001,ATM,20,Engineer,211,4,7243.66,15-12-2023 17:55
TX007984,AC00225,559.98,02-12-2023 17:55,Debit,Milwaukee,D000001,128.16.32.183,M032,Online,68,Retired,269,5,6586.79,16-11-2023 03:42
TX007985,AC00217,243.03,28-09-2023 09:49,Debit,Milwaukee,D000392,158.135.64.240,M070,Online,43,Engineer,26,4,2475.1,20-05-2023 09:58
TX007986,AC00236,614.34,14-01-2023 01:03,Credit,Phoenix,D000459,120.32.147.210,M066,Online,55,Retired,141,1,10141.26,19-11-2023 20:49
TX007987,AC00281,592.25,04-11-2023 17:56,Credit,Kansas City,D000674,112.196.12.19,M022,Branch,33,Engineer,22,1,5580.78,02-05-2023 02:12
TX007988,AC00435,81.98,05-02-2023 14:45,Debit,Philadelphia,D000139,179.132.235.182,M045,Online,74,Engineer,164,2,1318.57,31-05-2023 14:39
TX007989,AC00377,147.73,30-04-2023 02:06,Debit,Columbus,D000130,116.237.223.50,M056,Branch,32,Doctor,77,3,5601.02,13-04-2023 04:24
TX007990,AC00419,538.02,20-05-2023 10:04,Debit,Chicago,D000576,223.32.70.156,M051,Branch,37,Retired,19,2,7117.24,04-01-2023 15:38
TX007991,AC00435,286.86,23-04-2023 17:26,Credit,Tucson,D000517,81.222.37.186,M047,Branch,59,Student,215,3,2455.24,28-07-2023 02:58
TX007992,AC00132,253.58,03-11-2023 13:54,Credit,Detroit,D000657,115.196.150.105,M076,ATM,63,Student,289,3,7901.11,28-08-2023 20:05
TX007993,AC00249,562.36,04-07-2023 23:28,Debit,Omaha,D000408,200.22.195.243,M033,Branch,51,Retired,150,4,2226.79,16-09-2023 11:46
TX007994,AC00469,60.55,09-12-2023 05:15,Debit,Las Vegas,D000223,145.1.251.175,M057,Branch,34,Student,168,5,4870.37,26-05-2023 06:01
TX007995,AC00417,274.52,13-10-2023 05:14,Credit,Boston,D000272,63.82.133.139,M061,ATM,57,Student,98,5,7802.16,11-11-2023 20:05
TX007996,AC00333,53.87,02-04-2023 08:51,Debit,Houston,D000621,168.36.49.167,M075,ATM,59,Student,247,4,3550.31,14-08-2023 02:46
TX007997,AC00014,468.61,04-09-2023 10:33,Debit,Fresno,D000418,213.207.62.176,M071,Online,57,Retired,116,3,5162.95,15-11-2023 03:11
TX007998,AC00168,361.68,23-05-2023 09:20,Debit,Fort Worth,D000658,39.163.103.27,M037,ATM,48,Student,170,5,9104.97,13-04-2023 11:46
TX007999,AC00389,478.57,20-09-2023 19:09,Debit,Phoenix,D000591,40.226.196.34,M082,Online,44,Retired,205,4,4001.57,16-01-2023 06:46
TX008000,AC00014,156.42,21-09-2023 05:14,Credit,San Jose,D000167,21.97.154.92,M041,Online,26,Engineer,123,2,6124.15,11-04-2023 11:04
TX008001,AC00073,501.5,05-01-2023 06:22,Debit,Detroit,D000614,109.211.212.135,M054,Branch,79,Student,297,2,2986.58,19-06-2023 17:57
TX008002,AC00020,279.54,04-08-2023 11:08,Debit,Columbus,D000675,53.218.177.171,M083,ATM,52,Retired,231,3,6383.73,07-03-2023 19:12
TX008003,AC00301,19.36,03-09-2023 15:18,Debit,El Paso,D000289,92.214.76.157,M055,ATM,19,Engineer,96,4,279.62,15-04-2023 09:35
